,County,2022,total,pct
2861,"Greensville , Virginia",11226,333287557,3.3682625601291196e-05
2862,"Halifax , Virginia",33644,333287557,0.0001009458627943917
2863,"Hanover , Virginia",112938,333287557,0.000338860535378463
2864,"Henrico , Virginia",333962,333287557,0.001002023606899912
2865,"Henry , Virginia",49906,333287557,0.00014973856344717963
2866,"Highland , Virginia",2301,333287557,6.903948112290313e-06
2867,"Isle of Wight , Virginia",40151,333287557,0.00012046954396200276
2868,"James City , Virginia",81199,333287557,0.00024363045752710173
2869,"King and Queen , Virginia",6718,333287557,2.0156768108807615e-05
2870,"King George , Virginia",27856,333287557,8.357947788611862e-05
2871,"King William , Virginia",18492,333287557,5.548361950998369e-05
2872,"Lancaster , Virginia",10750,333287557,3.225442946854449e-05
2873,"Lee , Virginia",21982,333287557,6.59550575420972e-05
2874,"Loudoun , Virginia",432085,333287557,0.0012964330378526553
2875,"Louisa , Virginia",40116,333287557,0.00012036452954047727
2876,"Lunenburg , Virginia",12031,333287557,3.6097957296377555e-05
2877,"Madison , Virginia",14000,333287557,4.200576861019747e-05
2878,"Mathews , Virginia",8490,333287557,2.547349825004118e-05
2879,"Mecklenburg , Virginia",30508,333287557,9.153657062570745e-05
2880,"Middlesex , Virginia",10943,333287557,3.2833508992956495e-05
2881,"Montgomery , Virginia",98915,333287557,0.00029678575729126305
2882,"Nelson , Virginia",14652,333287557,4.396203726261524e-05
2883,"New Kent , Virginia",24986,333287557,7.496829532102815e-05
2884,"Northampton , Virginia",11900,333287557,3.570490331866785e-05
2885,"Northumberland , Virginia",12302,333287557,3.6911068960189236e-05
2886,"Nottoway , Virginia",15559,333287557,4.6683410986147316e-05
2887,"Orange , Virginia",37991,333287557,0.000113988653947858
2888,"Page , Virginia",23750,333287557,7.125978603515643e-05
2889,"Patrick , Virginia",17643,333287557,5.293626968497957e-05
2890,"Pittsylvania , Virginia",59952,333287557,0.00017988070283703992
2891,"Powhatan , Virginia",31489,333287557,9.447997484046486e-05
2892,"Prince Edward , Virginia",21927,333287557,6.579003487969999e-05
2893,"Prince George , Virginia",43134,333287557,0.0001294197730880184
2894,"Prince William , Virginia",486943,333287557,0.0014610296417396705
2895,"Pulaski , Virginia",33706,333287557,0.000101131888341094
2896,"Rappahannock , Virginia",7502,333287557,2.2509091150978673e-05
2897,"Richmond , Virginia",9080,333287557,2.7243741355756643e-05
2898,"Roanoke , Virginia",96914,333287557,0.0002907819327920484
2899,"Rockbridge , Virginia",22593,333287557,6.778830930072796e-05
2900,"Rockingham , Virginia",85397,333287557,0.0002562261872860738
2901,"Russell , Virginia",25448,333287557,7.635448568516466e-05
2902,"Scott , Virginia",21476,333287557,6.443684904804292e-05
2903,"Shenandoah , Virginia",44968,333287557,0.00013492252877595428
2904,"Smyth , Virginia",29449,333287557,8.835913427155038e-05
2905,"Southampton , Virginia",17932,333287557,5.380338876557579e-05
2906,"Spotsylvania , Virginia",146688,333287557,0.0004401244418494747
2907,"Stafford , Virginia",163380,333287557,0.0004902073196810044
2908,"Surry , Virginia",6527,333287557,1.9583689408482777e-05
2909,"Sussex , Virginia",10680,333287557,3.20444006254935e-05
2910,"Tazewell , Virginia",39821,333287557,0.00011947940798761953
2911,"Warren , Virginia",41440,333287557,0.0001243370750861845
2912,"Washington , Virginia",53958,333287557,0.00016189623304778823
2913,"Westmoreland , Virginia",18712,333287557,5.6143710159572506e-05
2914,"Wise , Virginia",35421,333287557,0.00010627759499584319
2915,"Wythe , Virginia",28111,333287557,8.434458295723293e-05
2916,"York , Virginia",71341,333287557,0.00021405239560143554
2917,"Alexandria city, Virginia",155525,333287557,0.0004666390830786401
2918,"Bristol city, Virginia",16975,333287557,5.093199443986443e-05
2919,"Buena Vista city, Virginia",6591,333287557,1.977571577927225e-05
2920,"Charlottesville city, Virginia",45373,333287557,0.0001361376956536064
2921,"Chesapeake city, Virginia",252488,333287557,0.0007575680360608242
2922,"Colonial Heights city, Virginia",18294,333287557,5.488953792535375e-05
2923,"Covington city, Virginia",5679,333287557,1.7039339995522246e-05
2924,"Danville city, Virginia",42229,333287557,0.0001267044001885735
2925,"Emporia city, Virginia",5481,333287557,1.644525841089231e-05
2926,"Fairfax city, Virginia",24835,333287557,7.451523310244673e-05
2927,"Falls Church city, Virginia",14586,333287557,4.376401006773859e-05
2928,"Franklin city, Virginia",8247,333287557,2.4744398123449896e-05
2929,"Fredericksburg city, Virginia",28757,333287557,8.628284913738919e-05
2930,"Galax city, Virginia",6730,333287557,2.019277305333064e-05
2931,"Hampton city, Virginia",138037,333287557,0.0004141678772604163
2932,"Harrisonburg city, Virginia",51158,333287557,0.00015349507932574874
2933,"Hopewell city, Virginia",22962,333287557,6.889546134481102e-05
2934,"Lexington city, Virginia",7457,333287557,2.2374072609017323e-05
2935,"Lynchburg city, Virginia",79287,333287557,0.0002378936696997662
2936,"Manassas city, Virginia",42642,333287557,0.00012794357036257433
2937,"Manassas Park city, Virginia",16703,333287557,5.0115882364009166e-05
2938,"Martinsville city, Virginia",13725,333287557,4.118065529821145e-05
2939,"Newport News city, Virginia",184306,333287557,0.0005529939421050754
2940,"Norfolk city, Virginia",232995,333287557,0.0006990810040952114
2941,"Norton city, Virginia",3609,333287557,1.082848706530019e-05
2942,"Petersburg city, Virginia",33394,333287557,0.00010019575978349531
2943,"Poquoson city, Virginia",12582,333287557,3.7751184332393186e-05
2944,"Portsmouth city, Virginia",97029,333287557,0.0002911269801770607
2945,"Radford city, Virginia",16738,333287557,5.0220896785534664e-05
2946,"Richmond city, Virginia",229395,333287557,0.0006882795207383035
2947,"Roanoke city, Virginia",97847,333287557,0.0002935813172287137
2948,"Salem city, Virginia",25523,333287557,7.657951658843357e-05
2949,"Staunton city, Virginia",25904,333287557,7.772267357703966e-05
2950,"Suffolk city, Virginia",98537,333287557,0.0002956516015387877
2951,"Virginia Beach city, Virginia",455618,333287557,0.0013670417344743536
2952,"Waynesboro city, Virginia",22808,333287557,6.843339789009885e-05
2953,"Williamsburg city, Virginia",15909,333287557,4.773355520140225e-05
2954,"Winchester city, Virginia",27936,333287557,8.381951084960546e-05
2955,"Adams , Washington",20961,333287557,6.289163684559636e-05
2956,"Asotin , Washington",22508,333287557,6.753327427702319e-05
2957,"Benton , Washington",212791,333287557,0.0006384606791666092
2958,"Chelan , Washington",79926,333287557,0.00023981093299561737
2959,"Clallam , Washington",77805,333287557,0.00023344705905117244
2960,"Clark , Washington",516779,333287557,0.0015505499354720885
2961,"Columbia , Washington",4026,333287557,1.2079658887475358e-05
2962,"Cowlitz , Washington",111956,333287557,0.000335914130751662
2963,"Douglas , Washington",44192,333287557,0.0001325942090301319
2964,"Ferry , Washington",7448,333287557,2.2347068900625055e-05
2965,"Franklin , Washington",98678,333287557,0.0002960746596369333
2966,"Garfield , Washington",2363,333287557,7.089973658992616e-06
2967,"Grant , Washington",101311,333287557,0.000303974744547694
2968,"Grays Harbor , Washington",77038,333287557,0.00023114574301374234
2969,"Island , Washington",86625,333287557,0.00025991069327559684
2970,"Jefferson , Washington",33589,333287557,0.00010078084013199448
2971,"King , Washington",2266789,333287557,0.006801301015867208
2972,"Kitsap , Washington",277673,333287557,0.0008331334133785259
2973,"Kittitas , Washington",45189,333287557,0.00013558561983758666
2974,"Klickitat , Washington",23271,333287557,6.982258866627895e-05
2975,"Lewis , Washington",85370,333287557,0.000256145176160897
2976,"Lincoln , Washington",11601,333287557,3.4807780117635774e-05
2977,"Mason , Washington",68166,333287557,0.00020452608736305149
2978,"Okanogan , Washington",43127,333287557,0.0001293987702037133
2979,"Pacific , Washington",24113,333287557,7.234893560697797e-05
2980,"Pend Oreille , Washington",14179,333287557,4.254284236599928e-05
2981,"Pierce , Washington",927380,333287557,0.002782522120980352
2982,"San Juan , Washington",18662,333287557,5.5993689557393225e-05
2983,"Skagit , Washington",131179,333287557,0.0003935910514655067
2984,"Skamania , Washington",12460,333287557,3.738513406307575e-05
2985,"Snohomish , Washington",840079,333287557,0.0025205831491632914
2986,"Spokane , Washington",549690,333287557,0.001649296496238532
2987,"Stevens , Washington",48229,333287557,0.0001447068724500867
2988,"Thurston , Washington",298758,333287557,0.0008963971013175268
2989,"Wahkiakum , Washington",4688,333287557,1.4065931660328981e-05
2990,"Walla Walla , Washington",61890,333287557,0.00018569550137750867
2991,"Whatcom , Washington",230677,333287557,0.0006921260489781802
2992,"Whitman , Washington",47619,333287557,0.00014287662110349953
2993,"Yakima , Washington",257001,333287557,0.0007711088956135257
2994,"Barbour , West Virginia",15414,333287557,4.624835123982741e-05
2995,"Berkeley , West Virginia",129490,333287557,0.00038852335552389076
2996,"Boone , West Virginia",20968,333287557,6.291263972990147e-05
2997,"Braxton , West Virginia",12185,333287557,3.6560020751089726e-05
2998,"Brooke , West Virginia",21733,333287557,6.52079549432444e-05
2999,"Cabell , West Virginia",92730,333287557,0.00027822820880168655
3000,"Calhoun , West Virginia",6068,333287557,1.8206500280477016e-05
3001,"Clay , West Virginia",7814,333287557,2.344521970857736e-05
3002,"Doddridge , West Virginia",7698,333287557,2.309717191152144e-05
3003,"Fayette , West Virginia",39487,333287557,0.00011847727036506196
3004,"Gilmer , West Virginia",7325,333287557,2.1978018219264034e-05
3005,"Grant , West Virginia",10968,333287557,3.290851929404613e-05
3006,"Greenbrier , West Virginia",32435,333287557,9.731836463369678e-05
3007,"Hampshire , West Virginia",23468,333287557,7.04136698388653e-05
3008,"Hancock , West Virginia",28172,333287557,8.452760809189165e-05
3009,"Hardy , West Virginia",14192,333287557,4.2581847722565895e-05
3010,"Harrison , West Virginia",64915,333287557,0.0001947717478093549
3011,"Jackson , West Virginia",27716,333287557,8.315942020001665e-05
3012,"Jefferson , West Virginia",58979,333287557,0.00017696130191863118
3013,"Kanawha , West Virginia",175515,333287557,0.0005266173198299149
3014,"Lewis , West Virginia",16767,333287557,5.0307908734798644e-05
3015,"Lincoln , West Virginia",19901,333287557,5.9711200079395703e-05
3016,"Logan , West Virginia",31316,333287557,9.396090355692457e-05
3017,"McDowell , West Virginia",17850,333287557,5.3557354978001775e-05
3018,"Marion , West Virginia",55952,333287557,0.00016787905466269777
3019,"Marshall , West Virginia",29752,333287557,8.926825912075679e-05
3020,"Mason , West Virginia",25000,333287557,7.501030108963834e-05
3021,"Mercer , West Virginia",58700,333287557,0.0001761241869584708
3022,"Mineral , West Virginia",26855,333287557,8.05760654304895e-05
3023,"Mingo , West Virginia",22573,333287557,6.772830105985624e-05
3024,"Monongalia , West Virginia",106869,333287557,0.0003206510346859424
3025,"Monroe , West Virginia",12296,333287557,3.689306648792772e-05
3026,"Morgan , West Virginia",17430,333287557,5.229718191969585e-05
3027,"Nicholas , West Virginia",24335,333287557,7.301502708065395e-05
3028,"Ohio , West Virginia",41447,333287557,0.0001243580779704896
3029,"Pendleton , West Virginia",6011,333287557,1.8035476793992643e-05
3030,"Pleasants , West Virginia",7586,333287557,2.2761125762639856e-05
3031,"Pocahontas , West Virginia",7819,333287557,2.3460221768795286e-05
3032,"Preston , West Virginia",34172,333287557,0.00010253008035340485
3033,"Putnam , West Virginia",57015,333287557,0.00017106849266502918
3034,"Raleigh , West Virginia",72882,333287557,0.00021867603056060085
3035,"Randolph , West Virginia",27600,333287557,8.281137240296073e-05
3036,"Ritchie , West Virginia",8207,333287557,2.4624381641706474e-05
3037,"Roane , West Virginia",13834,333287557,4.150770021096227e-05
3038,"Summers , West Virginia",11762,333287557,3.529084645665304e-05
3039,"Taylor , West Virginia",16342,333287557,4.903273361627479e-05
3040,"Tucker , West Virginia",6568,333287557,1.9706706302269784e-05
3041,"Tyler , West Virginia",8183,333287557,2.4552371752660422e-05
3042,"Upshur , West Virginia",23712,333287557,7.114577037750017e-05
3043,"Wayne , West Virginia",37998,333287557,0.00011400965683216311
3044,"Webster , West Virginia",8167,333287557,2.4504365159963053e-05
3045,"Wetzel , West Virginia",14025,333287557,4.208077891128711e-05
3046,"Wirt , West Virginia",5091,333287557,1.527509771389395e-05
3047,"Wood , West Virginia",83340,333287557,0.00025005433971241834
3048,"Wyoming , West Virginia",20527,333287557,6.158945801868024e-05
3049,"Adams , Wisconsin",21226,333287557,6.368674603714653e-05
3050,"Ashland , Wisconsin",16039,333287557,4.812360876706837e-05
3051,"Barron , Wisconsin",46843,333287557,0.00014054830135767714
3052,"Bayfield , Wisconsin",16608,333287557,4.983084321986854e-05
3053,"Brown , Wisconsin",270036,333287557,0.0008102192666016631
3054,"Buffalo , Wisconsin",13391,333287557,4.017851767565388e-05
3055,"Burnett , Wisconsin",17036,333287557,5.111501957452315e-05
3056,"Calumet , Wisconsin",52718,333287557,0.00015817572211374216
3057,"Chippewa , Wisconsin",66807,333287557,0.00020044852739581874
3058,"Clark , Wisconsin",34691,333287557,0.00010408729420402575
3059,"Columbia , Wisconsin",58193,333287557,0.00017460297805237294
3060,"Crawford , Wisconsin",16007,333287557,4.802759558167363e-05
3061,"Dane , Wisconsin",568203,333287557,0.001704843124401431
3062,"Dodge , Wisconsin",88282,333287557,0.00026488237603181807
3063,"Door , Wisconsin",30526,333287557,9.1590578042492e-05
3064,"Douglas , Wisconsin",44144,333287557,0.0001324501892520398
3065,"Dunn , Wisconsin",45651,333287557,0.0001369718102017232
3066,"Eau Claire , Wisconsin",106837,333287557,0.00032055502150054764
3067,"Florence , Wisconsin",4688,333287557,1.4065931660328981e-05
3068,"Fond du Lac , Wisconsin",103836,333287557,0.00031155078495774747
3069,"Forest , Wisconsin",9381,333287557,2.814686538087589e-05
3070,"Grant , Wisconsin",51276,333287557,0.0001538491279468918
3071,"Green , Wisconsin",36816,333287557,0.00011046316979664501
3072,"Green Lake , Wisconsin",19220,333287557,5.7667919477713954e-05
3073,"Iowa , Wisconsin",23865,333287557,7.160483342016876e-05
3074,"Iron , Wisconsin",6224,333287557,1.867456455927636e-05
3075,"Jackson , Wisconsin",20836,333287557,6.251658534014817e-05
3076,"Jefferson , Wisconsin",85784,333287557,0.0002573873467469414
3077,"Juneau , Wisconsin",26866,333287557,8.060906996296894e-05
3078,"Kenosha , Wisconsin",167817,333287557,0.0005035201479183935
3079,"Kewaunee , Wisconsin",20623,333287557,6.187749757486445e-05
3080,"La Crosse , Wisconsin",120294,333287557,0.0003609315663710782
3081,"Lafayette , Wisconsin",16877,333287557,5.063795405959305e-05
3082,"Langlade , Wisconsin",19559,333287557,5.868505916048945e-05
3083,"Lincoln , Wisconsin",28376,333287557,8.51396921487831e-05
3084,"Manitowoc , Wisconsin",81172,333287557,0.00024354944640192494
3085,"Marathon , Wisconsin",137958,333287557,0.00041393084470897303
3086,"Marinette , Wisconsin",41988,333287557,0.0001259813008860694
3087,"Marquette , Wisconsin",15779,333287557,4.7343501635736134e-05
3088,"Menominee , Wisconsin",4197,333287557,1.2592729346928485e-05
3089,"Milwaukee , Wisconsin",918661,333287557,0.00275636152837233
3090,"Monroe , Wisconsin",46109,333287557,0.00013834599891768536
3091,"Oconto , Wisconsin",39633,333287557,0.00011891533052342545
3092,"Oneida , Wisconsin",38212,333287557,0.0001146517450094904
3093,"Outagamie , Wisconsin",192127,333287557,0.0005764601646979578
3094,"Ozaukee , Wisconsin",93009,333287557,0.00027906532376184687
3095,"Pepin , Wisconsin",7410,333287557,2.2233053242968803e-05
3096,"Pierce , Wisconsin",42532,333287557,0.0001276135250377799
3097,"Polk , Wisconsin",45709,333287557,0.00013714583410025116
3098,"Portage , Wisconsin",70718,333287557,0.00021218313889828175
3099,"Price , Wisconsin",14179,333287557,4.254284236599928e-05
3100,"Racine , Wisconsin",195846,333287557,0.0005876186970880524
3101,"Richland , Wisconsin",17090,333287557,5.127704182487677e-05
3102,"Rock , Wisconsin",164060,333287557,0.0004922475998706427
3103,"Rusk , Wisconsin",14186,333287557,4.256384525030438e-05
3104,"St. Croix , Wisconsin",96017,333287557,0.0002880905631889522
3105,"Sauk , Wisconsin",65777,333287557,0.00019735810299092565
3106,"Sawyer , Wisconsin",18559,333287557,5.568464711690392e-05
3107,"Shawano , Wisconsin",40886,333287557,0.00012267484681403813
